0.000000,18,63,72,19,22,63,7,27,57,14,53,96,48,76,93,24,67,70,8,39,98,21,65,86,12,26,46,38,39,72
0.200000,38,39,72,14,53,46,19,22,8,27,57,8,19,22,65,76,27,57,72,18,63,22,63,21,12,26,14,65,86,72
0.200000,38,39,72,76,38,39,39,19,65,19,22,12,76,27,38,18,27,8,14,76,57,21,65,86,12,26,14,57,22,8
0.200000,18,27,38,57,39,72,76,22,12,27,38,19,27,38,39,38,39,72,39,19,72,12,26,57,22,8,18,76,27,38
0.200000,18,38,39,22,8,19,76,38,26,57,39,72,76,27,19,38,22,12,38,19,76,38,39,72,27,38,39,76,22,12
0.200000,38,22,19,22,57,72,38,39,12,38,76,26,57,72,38,76,22,19,76,27,19,18,38,19,27,38,39,39,22,12
0.200000,38,12,57,12,76,19,38,39,12,38,76,19,22,38,39,39,12,27,22,12,38,38,76,26,38,76,12,72,76,22
0.200000,72,12,19,76,12,57,38,76,19,26,22,39,39,27,38,76,12,57,76,22,12,38,76,12,12,38,57,22,38,76
0.200000,38,76,57,38,76,19,19,38,76,76,12,38,12,19,38,38,76,12,12,38,72,39,72,12,39,27,12,12,38,76
0.200000,12,38,19,38,19,12,38,76,12,12,19,38,76,57,19,76,57,72,39,27,38,76,19,39,72,12,38,12,38,72
0.200000,19,39,13,76,38,12,76,12,19,76,72,38,12,19,38,27,76,57,12,19,72,38,19,39,38,19,12,76,39,38
0.200000,19,12,76,27,38,12,19,38,76,19,72,57,12,19,72,12,19,38,12,19,38,12,19,76,76,57,38,72,38,39
0.200000,38,27,12,38,76,39,12,76,38,76,57,38,19,76,57,12,19,38,57,19,72,12,76,38,38,39,76,38,12,19
0.200000,76,57,38,57,19,76,57,19,72,12,38,39,38,19,27,12,38,19,39,57,72,76,38,19,19,38,76,38,76,57
0.200000,76,38,19,76,38,19,38,76,57,76,12,39,19,72,76,57,19,27,38,39,19,12,38,76,76,38,19,12,19,39
0.200000,19,76,38,57,19,27,76,12,39,19,12,38,57,19,76,12,38,57,76,38,57,12,39,38,19,39,76,19,27,12
0.200000,19,27,12,19,76,12,76,38,39,57,19,12,12,39,38,19,38,12,57,19,39,19,12,39,38,19,76,19,39,57
0.200000,19,12,39,19,12,76,39,57,12,38,19,76,19,27,12,12,39,57,19,12,76,57,19,12,39,38,12,38,12,76
0.200000,19,27,12,38,76,12,19,27,12,39,38,19,19,76,57,19,12,38,19,27,57,38,76,12,38,12,39,76,57,19
0.200000,27,38,12,39,38,57,38,12,27,12,39,57,39,19,12,12,38,76,19,27,57,38,76,27,38,12,39,27,57,12
0.200000,76,27,57,12,38,27,39,76,27,38,76,27,19,27,38,12,39,27,38,76,27,39,38,12,38,12,76,57,12,39
0.200000,38,27,76,19,27,38,39,76,27,19,38,39,38,12,39,38,12,27,38,76,39,57,12,39,12,39,76,39,76,27
0.200000,19,76,39,76,27,12,39,38,12,19,39,12,57,12,39,38,12,39,38,39,76,39,27,38,38,76,39,12,39,57
0.200000,38,12,39,19,76,39,19,39,12,12,39,38,39,12,57,38,12,39,57,19,76,39,38,76,12,38,76,39,12,38
0.200000,19,39,38,38,12,39,12,57,38,38,12,39,39,12,38,12,39,76,38,12,57,57,19,12,12,39,76,39,12,38
0.200000,19,12,39,38,12,57,12,38,39,38,12,39,57,38,39,12,39,38,57,19,12,39,12,38,38,12,76,39,38,12
0.200000,12,76,19,38,12,39,12,38,39,39,38,12,57,19,38,12,39,38,38,57,76,38,12,39,19,12,38,12,76,39
0.200000,12,76,39,12,76,39,12,39,76,12,39,19,12,39,38,38,39,12,12,57,76,19,38,57,39,38,19,76,39,38
0.200000,39,12,57,12,39,57,76,38,12,38,39,76,39,38,19,12,39,57,12,19,76,76,39,12,12,76,57,38,39,12
0.200000,12,57,39,39,57,38,39,12,76,39,12,38,12,57,38,38,39,57,39,76,38,39,76,57,12,57,38,39,12,76
0.200000,39,57,38,12,57,38,12,57,39,39,76,57,12,76,57,12,76,57,39,57,76,57,39,38,12,38,39,12,57,39
0.200000,57,39,12,12,76,39,12,39,76,12,38,39,57,39,76,12,39,4,39,12,38,39,57,38,57,39,76,57,76,12
0.200000,39,57,76,12,76,39,12,38,76,12,76,57,57,12,39,12,39,76,39,12,76,39,4,76,57,39,76,57,39,12
0.200000,12,39,76,12,39,76,12,39,4,57,76,12,39,4,57,57,39,76,57,12,39,39,4,57,57,39,12,12,57,39
0.200000,39,76,12,39,76,57,39,4,57,39,76,12,39,4,57,57,39,76,4,57,12,57,39,4,4,57,76,57,39,76
0.200000,57,4,12,57,39,76,39,76,12,39,76,12,4,57,12,39,4,57,39,12,57,57,76,4,76,12,4,39,4,57
0.200000,39,76,4,4,12,76,57,4,12,39,4,76,4,12,76,39,57,12,4,12,39,4,57,12,39,76,57,57,12,39
0.200000,12,76,39,57,12,39,4,39,57,12,39,4,39,57,12,4,57,12,4,12,76,39,4,76,4,12,39,57,12,4
0.200000,12,76,4,39,57,12,12,39,4,12,76,57,12,4,76,12,39,76,39,57,4,39,57,12,12,76,39,12,39,4
0.200000,57,76,4,12,76,39,12,76,39,57,12,76,76,39,57,12,76,39,12,76,57,39,12,4,12,76,4,12,39,4
0.200000,39,4,76,12,76,39,12,76,57,57,4,39,76,4,57,57,76,4,12,4,76,76,39,12,12,57,39,12,76,39
0.200000,39,76,57,4,76,39,12,76,57,12,76,39,76,39,4,76,4,57,4,76,12,12,76,4,57,4,39,12,76,57
0.200000,4,39,12,12,76,57,76,57,39,39,76,57,4,76,39,4,76,12,76,4,12,76,4,57,76,12,57,76,39,4
0.200000,76,12,4,4,76,57,76,57,4,76,39,4,76,57,4,76,4,12,76,12,39,76,57,39,76,57,39,76,39,4
0.200000,76,39,57,39,4,12,76,4,39,76,4,12,76,12,39,76,12,57,57,4,39,76,4,12,4,76,39,76,39,4
0.200000,76,12,39,76,12,57,4,76,39,12,39,57,57,4,76,76,4,39,76,39,57,57,39,76,39,4,12,76,4,12
0.200000,39,76,4,4,39,57,57,39,76,12,39,76,76,39,4,4,39,12,57,4,12,76,39,12,57,76,4,12,57,39
0.200000,57,4,39,4,12,57,39,4,12,12,76,4,39,12,57,4,57,76,4,39,12,4,39,12,4,39,76,12,39,76
0.200000,4,12,76,76,12,57,39,76,12,4,39,12,39,12,57,12,4,57,39,76,57,57,39,76,39,12,4,4,39,12
0.200000,39,57,4,12,57,39,57,39,76,39,76,12,39,12,76,39,12,57,12,4,57,12,76,57,4,12,57,4,12,57
0.200000,57,39,4,39,12,57,57,76,4,4,57,76,76,57,39,39,76,12,57,39,4,57,4,12,39,76,12,12,76,4
0.200000,57,4,12,39,12,76,57,4,76,12,57,4,4,57,39,4,12,39,76,57,39,4,39,12,39,57,76,39,12,57
0.200000,76,39,4,39,4,76,57,39,12,39,12,57,12,76,57,57,12,39,57,4,12,4,76,12,76,57,12,76,57,4
0.200000,76,57,12,57,4,12,57,4,12,57,4,39,76,57,4,76,57,39,76,4,12,12,57,4,57,39,76,76,39,12
0.200000,57,4,76,76,57,39,4,12,76,57,4,76,57,4,12,76,73,4,57,4,76,39,57,4,76,12,39,57,4,12
0.200000,57,4,12,57,4,76,57,39,4,76,12,4,76,4,12,57,76,12,76,4,57,76,39,12,4,12,76,57,76,39
0.200000,57,4,76,4,12,39,76,12,57,4,12,39,76,4,12,12,57,39,76,39,12,4,57,39,4,57,12,57,4,76
0.200000,4,39,57,57,4,76,4,12,39,57,4,12,12,57,39,12,39,57,39,76,4,4,12,76,57,39,12,57,76,39
0.200000,39,4,12,12,39,57,4,39,12,4,12,39,12,39,57,57,39,4,4,12,76,76,4,57,39,57,76,57,4,12
0.200000,39,12,76,39,57,4,39,12,76,57,39,12,4,76,39,4,12,39,57,39,76,57,76,4,39,4,76,39,7,76
0.200000,4,76,12,57,76,39,57,76,12,4,57,12,4,76,57,39,76,57,4,39,12,12,57,4,57,39,12,39,4,76
0.200000,39,4,76,4,12,57,4,39,12,12,57,4,4,12,57,57,76,39,57,76,39,57,12,4,39,57,12,76,57,4
0.200000,57,4,39,12,57,76,39,4,12,57,76,12,39,12,57,12,57,4,4,12,57,57,4,39,76,57,39,39,12,4
0.200000,12,57,76,57,4,39,4,12,76,4,76,39,76,57,39,4,12,57,12,57,76,39,4,12,12,57,4,76,57,39
0.200000,12,57,4,4,12,76,12,57,76,12,57,76,12,39,4,4,12,39,39,4,12,57,76,4,76,4,39,4,12,76
0.200000,57,4,39,76,4,12,76,39,12,12,57,76,4,76,57,4,12,39,4,12,39,12,76,57,12,76,4,12,4,39
0.200000,12,57,39,57,4,12,12,39,76,4,12,39,76,39,4,76,39,12,12,76,4,57,4,39,57,39,76,76,4,57
0.200000,57,4,76,76,4,57,57,12,39,76,39,4,4,12,76,39,12,57,39,76,4,12,4,39,57,76,12,57,76,12
0.200000,4,57,12,39,57,4,57,39,76,12,76,57,57,4,76,4,76,57,12,4,39,76,12,4,4,76,12,39,57,76
0.200000,12,76,39,57,39,76,57,76,12,57,76,12,4,39,76,39,76,4,4,12,76,4,57,39,39,57,4,12,4,57
0.200000,57,12,39,4,12,76,12,76,39,39,4,12,76,12,4,57,76,12,57,12,39,76,12,39,57,12,76,39,76,12
0.200000,12,76,4,39,76,57,57,12,4,12,76,39,39,12,57,39,76,12,12,39,4,39,12,57,4,12,39,76,12,4
0.200000,12,57,4,4,12,39,39,76,57,76,39,57,39,12,76,4,39,76,76,4,39,4,12,76,12,57,76,4,39,76
0.200000,4,39,12,12,4,76,76,12,57,39,12,76,4,12,39,12,76,4,4,12,76,12,57,76,76,57,4,4,39,57
0.200000,57,4,39,12,4,57,76,4,57,4,76,57,4,39,57,76,57,4,12,57,39,12,4,76,39,57,12,12,57,76
0.200000,4,76,39,76,57,12,57,12,4,39,57,12,12,57,76,4,39,12,12,57,76,4,76,57,12,39,76,57,12,4
0.200000,76,57,39,39,57,12,12,57,39,4,39,12,76,57,12,12,57,4,12,76,4,57,4,76,39,57,12,4,57,76
0.200000,57,4,76,76,57,39,76,12,39,4,39,76,12,57,39,39,57,12,4,39,57,76,39,12,76,39,12,76,57,4
0.200000,39,57,12,39,76,57,39,57,4,4,39,12,76,57,4,39,57,12,76,57,4,76,12,57,57,12,76,76,39,57
0.200000,57,12,39,76,39,57,39,57,4,76,57,4,76,4,12,76,57,39,57,12,76,39,4,12,4,12,76,76,57,12
0.200000,12,57,76,76,57,12,76,57,4,57,76,39,39,57,4,39,57,76,76,12,57,76,4,12,39,57,12,4,12,76
0.200000,76,12,4,57,82,12,57,39,12,39,57,12,57,76,12,76,57,4,76,4,57,57,76,12,76,57,4,76,57,39
0.200000,76,57,90,39,12,76,57,39,12,76,12,57,76,4,57,76,39,57,57,76,12,76,4,57,57,12,76,76,57,12
0.220000,57,39,12,76,57,39,76,57,12,57,90,12,57,90,12,76,90,39,76,57,90,12,76,90,76,90,12,76,57,12
0.320000,57,12,76,57,90,12,57,90,12,76,90,12,76,39,12,57,90,76,76,90,57,57,90,12,57,90,76,12,76,39
0.340000,57,12,76,76,90,57,90,57,12,76,90,12,57,76,12,57,90,12,76,90,57,57,90,12,57,90,12,57,90,76
0.360000,76,12,90,76,57,12,90,57,12,76,90,12,90,57,12,57,12,76,57,12,90,76,90,57,57,76,12,57,90,76
0.340000,12,90,76,57,12,90,90,57,12,57,76,90,90,57,12,90,12,76,76,90,12,76,90,57,57,90,12,76,90,57
0.400000,90,57,12,90,12,57,57,12,90,90,12,57,57,12,76,90,12,76,12,90,57,57,90,76,57,90,76,76,57,12
0.360000,57,90,76,90,12,57,12,57,76,90,57,12,90,12,76,90,57,12,12,76,57,12,90,57,90,12,57,57,90,76
0.360000,57,90,76,12,90,57,57,90,76,90,12,57,90,12,57,90,12,76,90,57,76,90,57,76,90,12,57,90,57,76
0.400000,12,76,57,90,76,12,57,90,76,57,76,12,90,57,12,90,57,12,90,57,12,57,76,12,90,57,76,57,90,76
0.340000,57,90,76,57,90,12,90,76,12,90,76,12,57,90,12,57,76,90,90,57,12,76,12,57,57,90,76,90,76,57
0.380000,57,90,12,76,12,57,90,57,12,76,12,57,90,12,57,90,12,76,76,12,57,90,76,12,57,90,76,90,76,12
0.340000,90,76,57,90,12,76,90,12,76,90,76,12,90,12,57,57,12,76,90,12,76,57,90,12,90,76,12,90,57,12
0.380000,90,12,76,90,76,12,90,57,12,90,76,57,90,12,57,90,12,76,90,57,12,90,12,76,12,57,76,76,12,57
0.360000,90,57,76,12,76,57,90,12,57,90,57,76,90,57,76,90,12,76,90,76,57,90,12,76,90,76,12,90,12,57
0.380000,90,76,12,57,76,12,90,76,12,90,76,57,90,57,12,90,76,12,57,76,12,90,57,76,90,57,76,90,76,57
0.360000,76,12,57,90,57,12,90,76,57,90,76,12,90,57,12,90,57,12,90,76,57,90,57,76,90,76,57,90,57,76
