0.768339,509,500,529,660,407,500,500,407,444,529,509,444,509,531,436,640,444,531,509,529,444,415,509,395,444,509,529,356,500,436,660,529,436,407,415,436,509,395,444,531,500,529,415,395,390,500,529,531,509,356,407,509,500,436,415,436,500,356,660,529,407,531,514,660,436,529,509,531,529,660,436,509,436,509,500,415,436,444,356,395,514,531,395,514,529,531,356,640,500,407,356,660,395,509,531,395,531,500,407,529,436,509,444,531,415,444,531,436,436,444,356,500,531,390,395,444,509,531,290,529,531,356,444,529,531,378,529,436,395,395,407,444,509,436,356,356,660,436,395,444,529,290,660,677,395,407,531,415,390,529
0.782887,509,500,529,531,529,407,660,509,529,509,531,500,395,356,660,509,356,660,356,500,529,415,395,529,407,514,436,531,514,407,500,407,436,356,407,531,356,407,529,509,356,660,509,531,407,529,509,444,290,436,444,436,529,531,640,407,395,395,529,660,395,407,436,356,395,500,531,529,436,529,378,436,436,509,500,415,436,444,415,395,509,660,509,531,640,444,529,407,529,436,529,356,660,529,531,378,444,531,529,509,407,444,444,415,500,509,529,444,407,531,514,509,529,395,415,390,529,660,500,390,531,529,356,531,500,529,509,407,529,500,390,407,529,509,500,415,500,444,356,660,436,640,415,390,395,444,407,407,436,660
0.780615,529,509,500,500,390,531,509,529,500,509,356,660,529,356,395,500,395,660,290,436,444,407,529,436,531,529,378,407,500,529,407,436,660,407,514,529,660,500,531,444,529,415,500,444,407,531,500,356,529,436,290,529,356,660,529,509,407,500,529,378,407,395,436,407,436,356,378,509,407,529,509,436,436,356,660,509,529,444,529,514,436,436,529,531,407,436,444,509,529,514,415,390,444,436,514,407,444,531,529,407,436,395,531,436,407,640,529,660,356,444,500,356,500,378,529,509,531,529,500,356,531,500,390,390,436,529,407,509,500,529,660,390,390,529,356,514,407,415,500,356,660,529,509,500,378,436,531,436,509,500
0.779282,509,529,500,529,531,500,378,436,531,529,514,290,529,390,356,500,444,356,531,529,500,531,356,660,390,436,444,407,436,529,290,444,356,529,509,531,407,529,436,514,436,500,407,436,660,407,514,529,514,529,390,509,529,378,531,529,407,407,660,531,529,356,444,500,531,529,509,500,529,390,531,407,436,514,660,444,407,660,529,514,436,500,436,531,395,500,378,660,531,356,335,509,444,500,390,509,436,290,509,529,509,531,407,500,529,529,500,378,356,378,407,407,529,390,436,531,407,444,407,509,514,395,660,529,436,444,500,660,640,436,660,531,390,531,660,529,500,356,531,436,444,531,378,356,529,407,500,500,390,415
0.777604,509,529,500,531,529,509,509,500,378,509,500,529,500,390,415,529,390,500,407,436,514,390,660,436,407,529,531,500,531,514,407,436,390,356,407,436,529,500,356,436,514,531,529,378,407,395,509,529,436,529,444,415,509,529,378,531,529,529,436,444,529,407,356,529,378,436,500,509,290,407,436,390,335,509,407,290,509,529,290,356,531,444,509,356,436,531,356,509,390,531,436,529,509,436,514,660,407,390,444,356,395,378,529,531,509,390,436,531,529,436,531,436,500,529,444,436,529,660,290,509,509,500,444,444,529,531,529,407,514,436,531,407,500,529,407,436,356,378,529,356,407,660,640,531,390,531,529,531,529,500
0.785538,509,500,529,356,531,660,436,444,356,500,529,514,356,335,509,500,509,444,500,529,531,529,531,436,660,290,509,444,531,500,378,529,407,529,407,436,529,531,415,356,407,378,436,514,531,531,509,356,444,529,436,444,500,378,529,390,509,500,514,436,529,407,356,378,407,356,407,390,500,509,436,660,407,436,378,531,509,529,500,529,407,436,514,407,415,529,356,500,529,509,509,529,500,407,531,514,529,514,500,509,290,529,356,407,514,390,436,356,436,500,529,290,531,436,436,378,509,529,500,407,529,531,436,529,514,509,356,407,378,436,531,407,500,407,436,529,436,390,509,529,390,509,407,529,407,436,444,290,509,529
0.787729,529,514,500,529,415,436,407,531,436,509,436,660,436,529,531,500,529,509,444,378,436,500,529,436,500,529,407,407,390,529,509,390,378,407,500,378,407,436,356,529,407,500,531,436,509,514,531,500,529,509,407,529,407,356,500,514,436,529,500,407,509,436,356,500,529,436,509,529,407,436,509,529,531,436,514,356,407,436,500,514,436,529,436,509,531,415,290,531,415,436,407,529,356,436,514,531,356,531,500,290,531,529,529,407,436,444,436,407,356,514,509,436,529,356,529,514,531,500,407,356,529,407,436,529,407,436,436,356,407,436,509,390,356,390,509,500,514,356,500,529,509,531,407,514,407,356,531,500,529,531
0.792451,500,529,509,407,514,436,529,356,444,529,436,356,509,436,529,407,436,529,509,390,529,529,531,509,407,436,529,529,509,390,407,529,356,436,407,531,444,407,531,509,436,660,436,509,407,436,531,407,514,500,356,500,356,436,356,514,436,500,356,529,415,436,514,529,500,407,500,436,407,529,509,500,436,356,500,509,529,407,407,436,356,509,407,531,500,529,436,407,436,509,436,407,356,500,514,407,529,509,531,407,514,436,509,500,529,509,390,407,529,436,509,500,529,436,436,529,514,529,509,436,500,407,390,529,509,390,436,500,509,509,500,529,415,500,378,529,531,436,514,509,378,436,509,529,529,415,531,514,356,436
0.801331,509,500,529,407,390,436,529,509,407,415,436,356,407,531,529,436,509,529,531,436,407,509,407,436,509,500,407,407,500,529,509,660,529,356,500,407,531,509,407,407,436,509,356,444,407,407,514,415,529,531,500,356,529,407,500,436,390,500,407,529,415,509,500,509,500,436,509,415,514,390,529,407,529,531,500,444,436,509,509,390,529,509,436,407,500,529,436,436,529,500,509,407,514,509,390,407,407,500,529,529,415,407,407,356,514,356,436,529,500,436,509,514,436,407,444,407,436,529,356,436,436,529,509,436,529,500,500,529,509,509,660,407,436,531,407,436,529,500,436,356,415,531,509,500,529,444,407,500,529,390
0.799978,500,529,509,500,509,436,356,500,407,436,509,529,436,660,529,407,500,529,436,407,514,407,436,415,509,356,407,356,407,509,529,500,407,436,500,356,509,500,390,390,407,500,531,509,500,529,407,436,531,407,509,509,500,529,509,529,407,529,500,407,509,514,436,509,407,436,436,529,390,531,529,500,500,605,509,436,529,509,407,531,356,500,509,407,407,356,500,436,529,500,509,529,407,531,415,436,407,509,514,500,356,407,436,509,531,436,529,444,531,436,509,436,509,407,500,529,436,509,529,407,529,500,407,531,509,436,436,529,500,436,529,531,407,529,436,509,660,529,500,529,356,436,356,407,514,390,529,509,529,407
0.802410,500,529,509,356,407,529,500,509,514,509,529,390,436,529,500,500,509,407,514,390,529,500,605,529,407,436,529,407,436,531,509,407,436,436,529,390,531,356,407,436,529,444,500,407,605,356,407,529,500,390,436,436,509,529,436,529,500,529,500,356,531,436,509,390,436,509,500,509,529,436,407,444,436,529,390,500,407,529,436,415,356,356,509,500,436,529,531,407,529,356,531,509,444,407,509,415,436,529,509,605,436,444,436,444,509,509,407,436,514,436,660,436,529,531,529,500,605,436,529,509,500,509,407,500,529,531,529,436,509,509,436,407,529,509,407,356,500,407,500,390,529,436,509,531,436,514,390,436,531,500
0.803908,500,509,514,500,390,529,436,531,509,531,407,529,436,529,514,500,415,356,529,356,509,356,407,436,436,529,509,356,500,407,500,407,390,529,605,436,529,531,407,436,529,531,509,514,356,436,529,407,531,509,436,436,531,390,436,390,407,436,531,529,529,500,605,436,529,500,407,444,529,531,436,529,529,436,531,436,529,500,436,500,529,509,500,529,514,436,531,415,500,529,500,514,529,436,509,500,605,436,531,356,407,436,531,356,500,529,509,415,529,390,509,529,500,356,500,605,529,529,509,514,356,500,529,407,436,529,356,509,529,436,529,390,436,529,509,500,529,605,436,509,500,529,500,509,531,444,436,436,529,531
0.807853,500,509,514,436,529,531,509,529,390,356,500,390,529,531,500,500,529,356,509,500,529,436,529,500,514,529,509,436,531,529,529,509,514,514,407,529,509,531,390,436,529,407,436,514,356,436,500,356,356,407,531,356,407,509,407,500,509,529,509,514,529,531,509,509,415,436,500,390,509,509,436,531,436,529,531,529,531,436,529,407,390,436,531,529,436,509,531,500,356,407,529,390,407,390,407,500,436,529,509,356,407,390,436,531,509,436,529,500,356,509,529,356,407,500,500,356,407,509,407,436,407,436,531,444,436,356,500,390,407,436,356,407,605,531,509,436,509,500,500,407,390,436,407,356,436,500,356,436,500,531
0.800827,500,509,514,529,500,531,509,415,529,529,390,407,529,531,500,529,509,531,444,436,500,605,509,436,529,444,356,529,500,531,436,529,500,436,500,356,436,531,500,436,500,356,514,529,509,531,529,356,529,531,436,605,531,529,436,500,514,514,529,436,356,390,500,509,390,436,407,436,531,529,500,509,529,531,509,444,436,500,407,531,529,500,390,407,500,356,390,514,529,407,436,529,407,436,500,407,529,436,531,529,509,514,509,531,390,529,407,509,500,356,531,531,356,390,436,390,407,509,514,436,436,529,356,509,529,531,529,500,514,514,529,500,407,531,390,529,531,500,356,407,390,514,529,436,529,390,500,531,529,509
0.814785,500,509,514,514,529,356,529,531,500,407,531,529,356,514,509,500,531,529,436,529,500,436,529,531,436,500,407,436,500,407,500,531,356,407,529,531,356,529,514,529,509,531,509,529,407,509,529,436,531,514,436,529,407,390,500,531,509,529,509,407,514,509,531,529,500,356,444,436,531,529,500,356,500,436,356,514,500,605,529,436,509,531,436,356,529,444,436,529,500,509,436,356,390,529,500,436,605,529,531,529,531,390,500,531,390,531,509,436,529,531,509,407,436,500,529,500,531,529,500,407,529,500,531,514,529,407,444,356,531,509,390,500,356,531,529,509,531,500,529,500,436,514,529,407,529,531,509,514,436,444
0.816772,500,509,514,531,529,509,436,529,509,529,531,500,531,514,529,509,436,529,514,605,509,509,531,500,500,531,509,531,500,356,529,436,407,407,514,529,407,529,356,436,407,529,529,356,509,509,436,444,529,500,436,605,529,531,531,509,529,436,529,390,531,509,500,407,500,514,529,531,500,407,529,509,529,407,436,509,514,407,407,531,436,529,509,531,529,500,436,436,529,500,529,509,500,531,356,500,529,444,531,509,407,531,436,356,529,500,531,436,407,529,436,531,529,436,436,529,531,390,514,436,509,500,529,509,529,514,529,500,356,500,509,436,436,500,356,356,514,444,500,514,436,529,500,356,436,529,531,509,407,500
0.824649,500,509,514,529,531,500,509,514,529,529,514,407,531,500,356,407,436,529,529,444,509,436,356,529,531,407,529,509,436,529,529,500,509,529,436,531,407,529,500,529,531,436,509,529,514,436,500,356,500,531,407,529,509,514,509,500,514,509,529,500,605,509,529,529,500,509,407,436,444,529,514,436,500,509,529,531,356,509,529,531,500,407,531,500,531,514,500,500,407,436,407,529,436,436,529,390,509,436,529,531,500,356,529,500,509,529,436,509,356,514,444,529,444,509,529,407,390,605,529,500,500,531,509,514,529,531,529,514,500,407,436,531,500,531,509,436,529,444,509,407,500,529,444,531,531,436,356,531,509,529
0.831970,509,500,514,529,514,500,514,531,500,500,514,531,436,529,531,531,509,356,509,529,514,529,500,509,531,356,514,509,436,531,407,509,514,509,514,529,531,500,407,509,500,407,529,500,444,509,529,531,509,407,514,531,407,436,509,531,356,436,529,356,356,514,407,407,529,531,436,500,509,500,436,444,407,529,444,407,529,436,436,529,444,500,531,509,509,500,514,529,531,514,436,356,529,407,500,531,436,529,407,529,514,500,529,500,509,529,436,531,529,514,436,529,500,436,509,436,529,500,436,444,514,529,531,529,531,407,531,407,529,531,514,356,531,529,444,529,500,509,509,500,529,509,500,407,407,436,529,531,514,529
0.827914,509,500,514,529,514,436,529,531,407,436,529,514,531,500,509,356,407,436,500,407,444,500,407,531,500,514,436,500,529,407,509,514,529,531,529,444,529,500,514,509,436,500,436,356,500,509,500,529,436,529,531,509,514,500,509,356,514,531,514,509,500,514,531,509,500,529,529,500,509,529,436,509,531,436,529,529,407,531,500,356,407,500,444,531,529,444,514,436,500,514,529,436,407,500,514,444,529,509,514,500,407,529,529,500,514,436,531,500,529,444,436,436,500,531,509,514,436,529,514,531,509,514,436,509,436,529,444,531,356,509,514,444,531,514,407,500,514,436,500,436,356,444,531,407,514,529,444,509,514,531
0.832358,509,500,514,509,514,529,531,509,529,500,436,444,531,529,444,444,436,529,531,407,500,529,407,509,531,444,514,509,514,531,500,514,509,500,407,356,509,514,529,500,407,514,500,407,514,529,514,500,500,531,514,500,514,356,509,500,436,509,531,529,514,436,531,509,529,500,356,407,509,531,229,356,509,436,514,509,500,529,500,436,531,500,444,514,356,407,531,509,514,436,529,514,436,531,500,514,514,531,500,500,514,531,436,356,500,500,444,514,436,509,500,529,436,407,531,529,444,444,407,356,514,407,509,509,407,444,500,531,356,514,529,500,529,531,436,529,436,509,514,436,529,500,407,531,509,436,529,436,531,514
0.827936,500,514,509,529,436,509,407,436,514,500,531,356,436,509,514,509,514,500,529,509,436,514,531,529,529,514,531,529,500,531,514,509,436,500,509,407,531,444,500,514,500,509,529,436,500,436,531,407,509,531,500,531,500,407,500,407,509,407,436,444,509,407,444,514,407,531,436,407,531,529,407,514,407,444,529,407,509,529,436,531,529,514,509,531,436,500,531,531,500,407,514,509,529,500,531,509,529,514,500,514,407,509,509,531,529,509,529,531,500,514,529,356,407,500,436,509,500,509,500,514,509,531,529,509,500,529,356,407,531,509,407,514,509,500,514,529,436,407,514,509,531,500,531,529,514,500,531,500,514,531
0.835586,509,500,514,514,509,529,514,509,531,407,514,436,514,529,531,436,531,509,500,529,509,407,509,500,529,500,509,444,514,531,531,444,529,529,407,531,531,500,529,514,509,531,514,500,529,514,509,436,407,436,444,514,509,531,514,500,509,531,444,514,514,407,436,500,514,407,531,500,509,509,529,500,500,514,509,509,436,514,514,407,444,514,509,500,407,436,529,500,531,509,514,509,436,500,407,531,436,500,444,509,407,436,514,531,500,514,529,407,509,500,407,436,531,500,514,500,509,500,407,356,407,531,529,514,529,500,500,509,436,500,509,407,500,531,509,500,356,407,514,531,509,514,509,436,500,514,509,529,509,500
0.840910,500,514,509,514,509,529,514,509,436,529,500,509,407,436,514,500,509,407,500,407,514,514,509,500,509,436,514,531,514,500,509,514,529,500,514,436,514,436,529,514,531,500,407,531,509,514,509,407,529,407,444,514,531,500,514,407,531,514,509,531,514,436,500,500,509,436,514,531,500,514,529,500,500,509,529,500,407,444,509,529,500,500,407,356,500,509,436,514,500,436,514,500,509,500,514,407,407,436,444,500,531,509,514,509,529,509,531,436,514,436,500,514,531,500,509,500,531,509,436,444,500,509,514,509,529,436,509,407,514,514,500,407,514,509,531,529,407,500,514,529,407,514,509,407,500,529,509,529,509,436
0.841325,514,500,509,500,436,531,514,509,531,500,407,531,500,509,529,514,531,500,509,531,529,529,509,407,500,509,514,514,531,529,514,500,529,514,529,356,514,531,436,436,514,531,509,531,500,514,407,531,514,436,500,514,529,531,514,529,407,514,500,509,531,500,436,509,529,407,529,407,436,509,531,436,514,500,509,407,436,509,500,436,509,529,407,531,500,514,529,500,514,436,500,514,531,514,531,509,514,509,436,529,514,436,500,407,514,514,509,500,500,509,531,509,407,529,500,509,514,509,529,436,514,500,531,531,514,500,500,529,436,514,509,529,514,529,509,514,531,509,444,514,500,783,500,509,514,509,529,407,444,509
0.842329,500,509,514,531,500,436,500,509,531,514,500,509,500,514,531,529,509,500,514,531,509,514,509,529,514,500,529,514,436,529,514,509,529,500,531,529,783,500,529,509,531,500,500,531,436,531,500,529,514,531,500,407,531,509,514,509,529,436,514,407,531,436,529,514,509,500,514,531,500,531,514,407,500,514,509,514,531,529,509,407,436,514,529,531,500,509,529,509,529,514,509,531,500,500,509,531,500,514,531,514,500,407,514,529,407,509,407,436,514,509,531,531,500,436,407,509,531,509,531,529,529,407,514,444,514,531,514,500,509,514,529,500,531,514,509,500,509,407,514,509,436,407,514,436,514,500,509,407,529,514
0.846020,500,509,514,436,500,509,514,531,436,500,514,509,407,436,531,529,514,531,500,529,531,531,436,529,509,529,407,514,529,531,514,500,509,407,531,509,514,529,407,514,500,407,500,509,407,500,531,509,509,529,500,500,514,509,500,529,509,500,514,407,531,514,529,436,514,500,514,509,436,500,436,509,509,407,529,514,500,531,514,529,436,514,509,529,500,509,529,500,514,531,514,531,500,509,500,531,514,529,436,514,531,529,514,500,436,509,436,531,509,529,514,436,514,509,514,500,509,500,531,514,509,500,531,531,500,529,514,531,500,509,407,436,509,531,500,500,529,514,529,500,531,500,514,436,509,407,436,514,509,500
0.850815,514,509,500,514,500,509,407,531,529,500,509,531,500,514,509,514,531,500,500,529,509,509,407,529,500,509,514,509,531,407,514,509,529,500,509,407,509,500,531,514,436,531,436,531,500,514,500,529,436,500,529,529,531,500,514,509,407,509,407,529,514,531,509,514,500,531,500,407,436,514,500,509,514,436,509,500,509,531,514,529,407,514,531,500,531,436,500,407,436,531,531,500,529,436,529,407,500,509,514,531,500,529,531,500,529,514,500,407,529,531,509,500,529,531,514,509,529,531,500,529,500,509,531,436,509,500,509,514,500,500,514,407,509,500,436,531,514,509,436,531,509,514,531,529,529,531,436,514,436,500
0.848143,514,500,509,500,531,529,531,500,509,514,500,509,500,514,509,436,500,529,514,436,509,514,529,500,531,529,436,514,500,407,531,509,407,529,531,509,509,500,407,514,531,529,500,529,509,509,500,531,407,436,531,500,509,514,514,500,407,500,509,531,509,531,529,500,514,531,509,529,500,500,509,514,407,531,436,514,436,529,531,500,509,529,531,407,514,509,407,529,531,436,500,407,531,509,529,514,531,509,500,500,407,531,500,531,529,514,500,509,500,407,436,407,531,514,531,500,407,514,500,531,436,500,531,407,436,529,531,500,509,500,531,529,436,531,500,514,531,529,529,531,514,509,500,514,514,529,407,514,509,529
0.847182,500,509,514,531,500,509,509,514,500,500,531,509,529,500,531,531,509,514,407,531,529,514,529,500,500,509,514,514,436,529,514,500,407,509,500,436,514,500,509,509,529,436,514,500,509,509,407,436,500,529,509,436,500,509,529,514,500,509,514,529,500,529,509,531,509,407,407,531,500,514,500,407,529,531,500,500,529,514,531,436,500,436,514,529,436,509,514,500,531,529,514,500,509,509,531,407,531,500,509,509,529,407,514,500,531,500,531,529,509,500,514,531,514,509,500,531,529,531,514,500,407,531,529,514,509,500,509,407,500,514,529,407,529,509,407,514,531,529,514,509,529,500,407,514,514,531,436,500,514,509
0.851347,500,509,514,529,407,531,407,500,529,509,529,500,529,509,407,531,500,509,407,529,514,531,436,529,531,514,529,509,436,514,529,436,531,407,531,529,436,514,529,500,529,531,514,436,500,407,531,509,529,500,436,531,436,500,500,514,529,509,500,514,407,531,436,509,529,514,531,500,436,531,500,436,529,509,514,509,514,529,509,514,500,500,407,509,531,509,436,500,529,509,531,509,529,500,407,509,500,514,531,500,529,531,509,301,500,531,529,509,509,514,500,529,531,500,509,529,514,514,529,500,407,500,531,500,529,407,509,529,500,514,407,529,407,436,514,531,436,509,509,407,436,407,500,509,531,407,529,514,407,531
0.839200,509,514,500,500,529,531,509,529,500,500,436,407,407,509,529,514,500,529,509,514,529,531,436,500,514,529,500,500,531,509,500,509,514,509,500,529,509,500,514,531,509,529,509,436,514,509,500,407,529,407,531,509,407,531,509,514,500,500,509,531,514,407,500,436,531,509,509,500,407,407,529,531,500,531,529,529,407,531,407,529,436,509,529,531,514,509,529,436,529,500,529,509,514,407,436,529,436,407,529,509,436,531,407,509,531,529,509,500,531,436,514,407,500,531,531,436,500,407,531,500,436,529,514,531,500,509,531,509,436,531,509,529,531,500,509,407,500,529,531,529,514,407,509,529,407,509,436,500,509,531
0.840629,509,500,514,514,531,436,500,509,436,509,529,531,407,509,531,500,531,436,500,509,531,436,514,531,514,531,500,436,500,531,509,500,407,500,529,407,407,531,514,529,509,500,509,531,500,509,529,531,509,500,436,514,407,509,509,514,531,436,531,509,531,514,529,514,529,500,436,529,500,514,529,500,529,500,531,500,436,407,407,531,500,531,509,500,509,531,514,407,509,531,529,514,500,529,509,531,407,509,531,500,509,514,529,500,531,436,407,531,509,500,531,407,531,509,500,407,514,509,514,500,514,500,509,500,531,514,500,407,531,509,529,407,407,531,509,436,531,407,500,509,529,514,436,500,514,529,500,407,531,509
0.843773,509,500,514,436,407,531,407,531,500,509,529,407,509,531,500,529,531,509,529,407,514,509,514,500,436,514,531,531,407,509,509,407,531,509,500,514,531,509,407,529,531,509,531,500,514,407,531,514,509,531,529,531,514,436,500,509,531,529,500,407,407,509,514,531,500,514,436,529,407,531,514,407,509,500,514,529,531,509,529,407,531,531,500,407,514,500,531,509,500,407,529,500,436,509,531,529,407,436,514,509,529,531,407,531,500,509,500,436,436,529,500,407,531,509,514,407,531,529,514,500,509,529,407,514,500,436,274,407,509,500,407,509,500,407,514,500,436,529,436,531,500,531,529,509,509,436,500,436,529,500
0.833635,509,500,514,529,531,509,500,436,529,529,500,407,407,509,500,500,407,529,531,500,509,531,500,436,514,500,531,436,529,407,514,500,531,531,514,436,436,500,509,509,531,407,436,529,500,514,529,509,531,509,500,407,500,531,531,500,514,529,407,531,500,514,436,500,509,436,500,514,407,529,531,500,514,531,500,529,509,407,407,529,509,529,531,514,509,407,500,500,514,531,514,531,509,514,407,500,509,436,531,436,514,531,436,500,514,407,531,500,436,509,514,500,529,509,529,500,509,531,514,436,407,531,436,509,514,531,529,531,407,509,500,436,529,514,509,529,514,500,509,500,436,407,531,509,500,436,509,407,509,514
0.839755,509,500,514,500,514,436,500,514,407,531,407,500,436,500,514,529,531,500,436,500,514,500,529,509,509,436,514,509,514,407,407,509,531,436,529,531,407,436,529,436,529,500,531,529,407,407,531,436,529,407,500,529,509,436,407,531,436,500,436,407,531,509,529,514,531,500,500,529,436,407,529,509,500,509,514,407,529,531,529,407,509,509,436,514,407,500,514,500,436,509,509,407,436,509,514,531,509,436,500,500,436,531,500,436,407,514,500,531,407,531,436,500,529,407,514,509,531,529,531,514,407,509,500,529,509,500,514,531,509,531,514,509,509,514,531,531,514,509,500,529,509,436,509,531,531,509,500,531,514,500
